service_id,date,exception_type
"757_109796","20170531","1"
"757_109796","20170601","1"
"757_109796","20170605","1"
"757_109796","20170606","1"
"757_109796","20170607","1"
"757_109796","20170915","1"
"757_109796","20170918","1"
"757_109796","20170919","1"
"757_109796","20170920","1"
"757_109796","20170921","1"
"757_109796","20170922","1"
"757_109796","20170925","1"
"757_109796","20170926","1"
"757_109796","20170927","1"
"757_109796","20170928","1"
"757_109796","20170929","1"
"757_109796","20171002","1"
"757_109796","20171003","1"
"757_109796","20171004","1"
"757_109796","20171005","1"
"757_109796","20171006","1"
"757_109796","20171009","1"
"757_109796","20171010","1"
"757_109796","20171011","1"
"757_109796","20171012","1"
"757_109796","20171013","1"
"757_109796","20171016","1"
"757_109796","20171017","1"
"757_109796","20171018","1"
"757_109796","20171019","1"
"757_109796","20171020","1"
"757_109796","20171023","1"
"757_109796","20171024","1"
"757_109796","20171025","1"
"757_109796","20171026","1"
"757_109796","20171027","1"
"757_109796","20171030","1"
"757_109796","20171031","1"
"757_109796","20171103","1"
"757_109796","20171106","1"
"757_109796","20171107","1"
"757_109796","20171108","1"
"757_109796","20171109","1"
"757_109796","20171110","1"
"757_109796","20171113","1"
"757_109796","20171114","1"
"757_109796","20171115","1"
"757_109796","20171116","1"
"757_109796","20171117","1"
"757_109796","20171120","1"
"757_109796","20171121","1"
"757_109796","20171122","1"
"757_109796","20171123","1"
"757_109796","20171124","1"
"757_109796","20171127","1"
"757_109796","20171128","1"
"757_109796","20171129","1"
"757_109796","20171130","1"
"757_109796","20171201","1"
"757_109796","20171204","1"
"757_109796","20171205","1"
"757_109796","20171206","1"
"757_109796","20171207","1"
"757_109796","20171211","1"
"757_109796","20171212","1"
"757_109796","20171213","1"
"757_109796","20171214","1"
"757_109796","20171215","1"
"757_109796","20171218","1"
"757_109796","20171219","1"
"757_109796","20171220","1"
"757_109796","20171221","1"
"757_109796","20171222","1"
"757_109796","20180108","1"
"757_109796","20180109","1"
"757_109796","20180110","1"
"757_109796","20180111","1"
"757_109796","20180112","1"
"757_109796","20180115","1"
"757_109796","20180116","1"
"757_109796","20180117","1"
"757_109796","20180118","1"
"757_109796","20180119","1"
"757_109796","20180122","1"
"757_109796","20180123","1"
"757_109796","20180124","1"
"757_109796","20180125","1"
"757_109796","20180126","1"
"757_109796","20180129","1"
"757_109796","20180130","1"
"757_109796","20180131","1"
"757_109796","20180201","1"
"757_109796","20180202","1"
"757_109796","20180205","1"
"757_109796","20180206","1"
"757_109796","20180207","1"
"757_109796","20180208","1"
"757_109796","20180209","1"
"757_109796","20180212","1"
"757_109796","20180213","1"
"757_109796","20180214","1"
"757_109796","20180215","1"
"757_109796","20180216","1"
"757_109796","20180219","1"
"757_109796","20180220","1"
"757_109796","20180221","1"
"757_109796","20180222","1"
"757_109796","20180223","1"
"757_109796","20180226","1"
"757_109796","20180227","1"
"757_109796","20180228","1"
"757_109796","20180301","1"
"757_109796","20180302","1"
"757_109796","20180305","1"
"757_109796","20180306","1"
"757_109796","20180307","1"
"757_109796","20180308","1"
"757_109796","20180309","1"
"757_109796","20180312","1"
"757_109796","20180313","1"
"757_109796","20180314","1"
"757_109796","20180315","1"
"757_109796","20180316","1"
"757_109796","20180319","1"
"757_109796","20180320","1"
"757_109796","20180321","1"
"757_109796","20180322","1"
"757_109796","20180323","1"
"757_109796","20180326","1"
"757_109796","20180327","1"
"757_109796","20180328","1"
"757_109796","20180404","1"
"757_109796","20180405","1"
"757_109796","20180406","1"
"757_109796","20180409","1"
"757_109796","20180410","1"
"757_109796","20180411","1"
"757_109796","20180412","1"
"757_109796","20180413","1"
"757_109796","20180416","1"
"757_109796","20180417","1"
"757_109796","20180418","1"
"757_109796","20180419","1"
"757_109796","20180420","1"
"757_109796","20180423","1"
"757_109796","20180424","1"
"757_109796","20180426","1"
"757_109796","20180427","1"
"757_109796","20180430","1"
"757_109796","20180502","1"
"757_109796","20180503","1"
"757_109796","20180504","1"
"757_109796","20180507","1"
"757_109796","20180508","1"
"757_109796","20180509","1"
"757_109796","20180510","1"
"757_109796","20180511","1"
"757_109796","20180514","1"
"757_109796","20180515","1"
"757_109796","20180516","1"
"757_109796","20180517","1"
"757_109796","20180518","1"
"757_109796","20180521","1"
"757_109796","20180522","1"
"757_109796","20180523","1"
"757_109796","20180524","1"
"757_109796","20180525","1"
"757_109796","20180528","1"
"757_109796","20180529","1"
"757_109796","20180530","1"
"757_109796","20180531","1"
"757_109796","20180601","1"
"757_109797","20170506","1"
"757_109797","20170513","1"
"757_109797","20170520","1"
"757_109797","20170527","1"
"757_109797","20170603","1"
"757_109797","20170916","1"
"757_109797","20170923","1"
"757_109797","20170930","1"
"757_109797","20171007","1"
"757_109797","20171014","1"
"757_109797","20171021","1"
"757_109797","20171028","1"
"757_109797","20171104","1"
"757_109797","20171111","1"
"757_109797","20171118","1"
"757_109797","20171125","1"
"757_109797","20171202","1"
"757_109797","20171209","1"
"757_109797","20171216","1"
"757_109797","20171223","1"
"757_109797","20180113","1"
"757_109797","20180120","1"
"757_109797","20180127","1"
"757_109797","20180203","1"
"757_109797","20180210","1"
"757_109797","20180217","1"
"757_109797","20180224","1"
"757_109797","20180303","1"
"757_109797","20180310","1"
"757_109797","20180317","1"
"757_109797","20180324","1"
"757_109797","20180407","1"
"757_109797","20180414","1"
"757_109797","20180421","1"
"757_109797","20180428","1"
"757_109797","20180505","1"
"757_109797","20180512","1"
"757_109797","20180519","1"
"757_109797","20180526","1"
"757_109798","20170502","1"
"757_109798","20170503","1"
"757_109798","20170504","1"
"757_109798","20170505","1"
"757_109798","20170506","1"
"757_109798","20170508","1"
"757_109798","20170509","1"
"757_109798","20170510","1"
"757_109798","20170511","1"
"757_109798","20170512","1"
"757_109798","20170513","1"
"757_109798","20170515","1"
"757_109798","20170516","1"
"757_109798","20170517","1"
"757_109798","20170518","1"
"757_109798","20170519","1"
"757_109798","20170520","1"
"757_109798","20170522","1"
"757_109798","20170523","1"
"757_109798","20170524","1"
"757_109798","20170525","1"
"757_109798","20170526","1"
"757_109798","20170527","1"
"757_109798","20170529","1"
"757_109798","20170530","1"
"757_109798","20170531","1"
"757_109798","20170601","1"
"757_109798","20170603","1"
"757_109798","20170605","1"
"757_109798","20170606","1"
"757_109798","20170607","1"
"757_109811","20170502","1"
"757_109811","20170503","1"
"757_109811","20170504","1"
"757_109811","20170505","1"
"757_109811","20170508","1"
"757_109811","20170509","1"
"757_109811","20170510","1"
"757_109811","20170511","1"
"757_109811","20170512","1"
"757_109811","20170515","1"
"757_109811","20170516","1"
"757_109811","20170517","1"
"757_109811","20170518","1"
"757_109811","20170519","1"
"757_109811","20170522","1"
"757_109811","20170523","1"
"757_109811","20170524","1"
"757_109811","20170525","1"
"757_109811","20170526","1"
"757_109811","20170529","1"
"757_109811","20170530","1"
"757_109811","20170531","1"
"757_109811","20170601","1"
"757_109811","20170605","1"
"757_109811","20170606","1"
"757_109811","20170607","1"
"757_109811","20170915","1"
"757_109811","20170918","1"
"757_109811","20170919","1"
"757_109811","20170920","1"
"757_109811","20170921","1"
"757_109811","20170922","1"
"757_109811","20170925","1"
"757_109811","20170926","1"
"757_109811","20170927","1"
"757_109811","20170928","1"
"757_109811","20170929","1"
"757_109811","20171002","1"
"757_109811","20171003","1"
"757_109811","20171005","1"
"757_109811","20171006","1"
"757_109811","20171009","1"
"757_109811","20171010","1"
"757_109811","20171011","1"
"757_109811","20171012","1"
"757_109811","20171013","1"
"757_109811","20171016","1"
"757_109811","20171017","1"
"757_109811","20171018","1"
"757_109811","20171019","1"
"757_109811","20171020","1"
"757_109811","20171023","1"
"757_109811","20171024","1"
"757_109811","20171025","1"
"757_109811","20171026","1"
"757_109811","20171027","1"
"757_109811","20171030","1"
"757_109811","20171031","1"
"757_109811","20171103","1"
"757_109811","20171106","1"
"757_109811","20171107","1"
"757_109811","20171108","1"
"757_109811","20171109","1"
"757_109811","20171110","1"
"757_109811","20171113","1"
"757_109811","20171114","1"
"757_109811","20171115","1"
"757_109811","20171116","1"
"757_109811","20171117","1"
"757_109811","20171120","1"
"757_109811","20171121","1"
"757_109811","20171122","1"
"757_109811","20171123","1"
"757_109811","20171124","1"
"757_109811","20171127","1"
"757_109811","20171128","1"
"757_109811","20171129","1"
"757_109811","20171130","1"
"757_109811","20171201","1"
"757_109811","20171204","1"
"757_109811","20171205","1"
"757_109811","20171206","1"
"757_109811","20171207","1"
"757_109811","20171211","1"
"757_109811","20171212","1"
"757_109811","20171213","1"
"757_109811","20171214","1"
"757_109811","20171215","1"
"757_109811","20171218","1"
"757_109811","20171219","1"
"757_109811","20171220","1"
"757_109811","20171221","1"
"757_109811","20171222","1"
"757_109811","20180108","1"
"757_109811","20180109","1"
"757_109811","20180110","1"
"757_109811","20180111","1"
"757_109811","20180112","1"
"757_109811","20180115","1"
"757_109811","20180116","1"
"757_109811","20180117","1"
"757_109811","20180118","1"
"757_109811","20180119","1"
"757_109811","20180122","1"
"757_109811","20180123","1"
"757_109811","20180124","1"
"757_109811","20180125","1"
"757_109811","20180126","1"
"757_109811","20180129","1"
"757_109811","20180130","1"
"757_109811","20180131","1"
"757_109811","20180201","1"
"757_109811","20180202","1"
"757_109811","20180205","1"
"757_109811","20180206","1"
"757_109811","20180207","1"
"757_109811","20180208","1"
"757_109811","20180209","1"
"757_109811","20180212","1"
"757_109811","20180213","1"
"757_109811","20180214","1"
"757_109811","20180215","1"
"757_109811","20180216","1"
"757_109811","20180219","1"
"757_109811","20180220","1"
"757_109811","20180221","1"
"757_109811","20180222","1"
"757_109811","20180223","1"
"757_109811","20180226","1"
"757_109811","20180227","1"
"757_109811","20180228","1"
"757_109811","20180301","1"
"757_109811","20180302","1"
"757_109811","20180305","1"
"757_109811","20180306","1"
"757_109811","20180307","1"
"757_109811","20180308","1"
"757_109811","20180309","1"
"757_109811","20180312","1"
"757_109811","20180313","1"
"757_109811","20180314","1"
"757_109811","20180315","1"
"757_109811","20180316","1"
"757_109811","20180319","1"
"757_109811","20180320","1"
"757_109811","20180321","1"
"757_109811","20180322","1"
"757_109811","20180323","1"
"757_109811","20180326","1"
"757_109811","20180327","1"
"757_109811","20180328","1"
"757_109811","20180404","1"
"757_109811","20180405","1"
"757_109811","20180406","1"
"757_109811","20180409","1"
"757_109811","20180410","1"
"757_109811","20180411","1"
"757_109811","20180412","1"
"757_109811","20180413","1"
"757_109811","20180416","1"
"757_109811","20180417","1"
"757_109811","20180418","1"
"757_109811","20180419","1"
"757_109811","20180420","1"
"757_109811","20180423","1"
"757_109811","20180424","1"
"757_109811","20180426","1"
"757_109811","20180427","1"
"757_109811","20180430","1"
"757_109811","20180502","1"
"757_109811","20180503","1"
"757_109811","20180504","1"
"757_109811","20180507","1"
"757_109811","20180508","1"
"757_109811","20180509","1"
"757_109811","20180510","1"
"757_109811","20180511","1"
"757_109811","20180514","1"
"757_109811","20180515","1"
"757_109811","20180516","1"
"757_109811","20180517","1"
"757_109811","20180518","1"
"757_109811","20180521","1"
"757_109811","20180522","1"
"757_109811","20180523","1"
"757_109811","20180524","1"
"757_109811","20180525","1"
"757_109811","20180528","1"
"757_109811","20180529","1"
"757_109811","20180530","1"
"757_109811","20180531","1"
"757_109811","20180601","1"
"757_109830","20170506","1"
"757_109830","20170513","1"
"757_109830","20170520","1"
"757_109830","20170527","1"
"757_109830","20170603","1"
"757_109830","20170916","1"
"757_109830","20170923","1"
"757_109830","20170930","1"
"757_109830","20171007","1"
"757_109830","20171014","1"
"757_109830","20171021","1"
"757_109830","20171028","1"
"757_109830","20171104","1"
"757_109830","20171111","1"
"757_109830","20171118","1"
"757_109830","20171125","1"
"757_109830","20171202","1"
"757_109830","20171209","1"
"757_109830","20171216","1"
"757_109830","20171223","1"
"757_109830","20180113","1"
"757_109830","20180120","1"
"757_109830","20180127","1"
"757_109830","20180203","1"
"757_109830","20180210","1"
"757_109830","20180217","1"
"757_109830","20180224","1"
"757_109830","20180303","1"
"757_109830","20180310","1"
"757_109830","20180317","1"
"757_109830","20180324","1"
"757_109830","20180407","1"
"757_109830","20180414","1"
"757_109830","20180421","1"
"757_109830","20180428","1"
"757_109830","20180505","1"
"757_109830","20180512","1"
"757_109830","20180519","1"
"757_109830","20180526","1"
"757_109831","20170501","1"
"757_109831","20170507","1"
"757_109831","20170514","1"
